"char1","char2","n","chapter","book","prob"
"b","r",9,67,2,0.0508474576271186
"b","s",1,67,2,0.00564971751412429
"b","t",1,67,2,0.00564971751412429
"b","u",24,67,2,0.135593220338983
"b","y",5,67,2,0.0282485875706215
"c"," ",2,67,2,0.0138888888888889
"c","a",28,67,2,0.194444444444444
"c","e",13,67,2,0.0902777777777778
"c","h",26,67,2,0.180555555555556
"c","i",8,67,2,0.0555555555555556
"c","k",22,67,2,0.152777777777778
"c","l",4,67,2,0.0277777777777778
"c","o",32,67,2,0.222222222222222
"c","r",4,67,2,0.0277777777777778
"c","t",2,67,2,0.0138888888888889
"c","u",3,67,2,0.0208333333333333
"d"," ",297,67,2,0.611111111111111
"d","a",9,67,2,0.0185185185185185
"d","b",2,67,2,0.00411522633744856
"d","d",9,67,2,0.0185185185185185
"d","e",33,67,2,0.0679012345679012
"d","f",1,67,2,0.00205761316872428
"d","g",7,67,2,0.01440329218107
"d","i",23,67,2,0.0473251028806584
"d","j",1,67,2,0.00205761316872428
"d","l",10,67,2,0.0205761316872428
"d","n",20,67,2,0.0411522633744856
"d","o",26,67,2,0.0534979423868313
"d","p",1,67,2,0.00205761316872428
"d","r",6,67,2,0.0123456790123457
"d","s",12,67,2,0.0246913580246914
"d","t",3,67,2,0.00617283950617284
"d","u",17,67,2,0.0349794238683128
"d","w",1,67,2,0.00205761316872428
"d","y",8,67,2,0.0164609053497942
"e"," ",474,67,2,0.412891986062718
"e","a",50,67,2,0.0435540069686411
"e","b",1,67,2,0.000871080139372822
"e","c",19,67,2,0.0165505226480836
"e","d",73,67,2,0.063588850174216
"e","e",35,67,2,0.0304878048780488
"e","f",14,67,2,0.0121951219512195
"e","g",3,67,2,0.00261324041811847
"e","h",2,67,2,0.00174216027874564
"e","i",7,67,2,0.00609756097560976
"e","k",1,67,2,0.000871080139372822
"e","l",39,67,2,0.0339721254355401
"e","m",21,67,2,0.0182926829268293
"e","n",77,67,2,0.0670731707317073
"e","o",9,67,2,0.0078397212543554
"e","p",4,67,2,0.00348432055749129
"e","r",144,67,2,0.125435540069686
"e","s",50,67,2,0.0435540069686411
"e","t",49,67,2,0.0426829268292683
"e","v",24,67,2,0.0209059233449477
"e","w",11,67,2,0.00958188153310104
"e","x",6,67,2,0.00522648083623693
"e","y",35,67,2,0.0304878048780488
"f"," ",53,67,2,0.33974358974359
"f","a",6,67,2,0.0384615384615385
"f","e",14,67,2,0.0897435897435897
"f","f",14,67,2,0.0897435897435897
"f","h",2,67,2,0.0128205128205128
"f","i",10,67,2,0.0641025641025641
"f","l",1,67,2,0.00641025641025641
"f","o",32,67,2,0.205128205128205
"f","r",10,67,2,0.0641025641025641
"f","t",11,67,2,0.0705128205128205
"f","u",3,67,2,0.0192307692307692
"g"," ",88,67,2,0.384279475982533
"g","a",9,67,2,0.0393013100436681
"g","e",44,67,2,0.192139737991266
"g","g",3,67,2,0.0131004366812227
"g","h",24,67,2,0.104803493449782
"g","i",8,67,2,0.0349344978165939
"g","l",6,67,2,0.0262008733624454
"g","m",1,67,2,0.00436681222707424
"g","n",2,67,2,0.00873362445414847
"g","o",33,67,2,0.14410480349345
"g","r",1,67,2,0.00436681222707424
"g","s",6,67,2,0.0262008733624454
"g","u",1,67,2,0.00436681222707424
"g","w",3,67,2,0.0131004366812227
"h"," ",39,67,2,0.065
"h","a",77,67,2,0.128333333333333
"h","e",332,67,2,0.553333333333333
"h","i",90,67,2,0.15
"h","m",1,67,2,0.00166666666666667
"h","o",29,67,2,0.0483333333333333
"h","r",4,67,2,0.00666666666666667
"h","t",20,67,2,0.0333333333333333
"h","u",4,67,2,0.00666666666666667
"h","y",4,67,2,0.00666666666666667
"i"," ",40,67,2,0.0723327305605787
"i","a",4,67,2,0.00723327305605787
"i","b",2,67,2,0.00361663652802893
"i","c",14,67,2,0.0253164556962025
"i","d",46,67,2,0.0831826401446655
"i","e",21,67,2,0.0379746835443038
"i","f",14,67,2,0.0253164556962025
"i","g",33,67,2,0.0596745027124774
"i","k",11,67,2,0.0198915009041591
"i","l",35,67,2,0.0632911392405063
"i","m",43,67,2,0.0777576853526221
"i","n",137,67,2,0.247739602169982
"i","o",4,67,2,0.00723327305605787
"i","p",5,67,2,0.00904159132007233
"i","r",16,67,2,0.0289330922242315
"i","s",46,67,2,0.0831826401446655
"i","t",60,67,2,0.108499095840868
"i","v",21,67,2,0.0379746835443038
"i","z",1,67,2,0.00180831826401447
"j","a",5,67,2,0.25
"j","e",1,67,2,0.05
"j","i",6,67,2,0.3
"j","o",2,67,2,0.1
"j","u",6,67,2,0.3
"k"," ",24,67,2,0.195121951219512
"k","a",2,67,2,0.016260162601626
"k","e",45,67,2,0.365853658536585
"k","f",1,67,2,0.00813008130081301
"k","i",31,67,2,0.252032520325203
"k","l",2,67,2,0.016260162601626
"k","n",4,67,2,0.032520325203252
"k","o",7,67,2,0.0569105691056911
"k","s",7,67,2,0.0569105691056911
"l"," ",63,67,2,0.153658536585366
"l","a",40,67,2,0.0975609756097561
"l","b",2,67,2,0.0048780487804878
"l","d",39,67,2,0.0951219512195122
"l","e",66,67,2,0.160975609756098
"l","f",8,67,2,0.0195121951219512
"l","g",1,67,2,0.0024390243902439
"l","i",34,67,2,0.0829268292682927
"l","k",9,67,2,0.0219512195121951
"l","l",76,67,2,0.185365853658537
"l","o",47,67,2,0.114634146341463
"l","p",1,67,2,0.0024390243902439
"l","r",1,67,2,0.0024390243902439
"l","s",5,67,2,0.0121951219512195
"l","t",1,67,2,0.0024390243902439
"l","u",3,67,2,0.00731707317073171
"l","v",1,67,2,0.0024390243902439
"l","w",1,67,2,0.0024390243902439
"l","y",12,67,2,0.0292682926829268
"m"," ",62,67,2,0.292452830188679
"m","a",27,67,2,0.127358490566038
"m","b",11,67,2,0.0518867924528302
"m","e",47,67,2,0.221698113207547
"m","h",1,67,2,0.00471698113207547
"m","i",26,67,2,0.122641509433962
"m","l",1,67,2,0.00471698113207547
"m","m",1,67,2,0.00471698113207547
"m","o",10,67,2,0.0471698113207547
"m","p",4,67,2,0.0188679245283019
"m","r",3,67,2,0.0141509433962264
"m","s",4,67,2,0.0188679245283019
"m","t",1,67,2,0.00471698113207547
"m","u",8,67,2,0.0377358490566038
"m","y",6,67,2,0.0283018867924528
"n"," ",184,67,2,0.2875
"n","a",7,67,2,0.0109375
"n","c",8,67,2,0.0125
"n","d",161,67,2,0.2515625
"n","e",66,67,2,0.103125
"n","g",88,67,2,0.1375
"n","h",2,67,2,0.003125
"n","i",14,67,2,0.021875
"n","k",3,67,2,0.0046875
"n","l",5,67,2,0.0078125
"n","n",7,67,2,0.0109375
"n","o",36,67,2,0.05625
"n","q",1,67,2,0.0015625
"n","r",1,67,2,0.0015625
"n","s",13,67,2,0.0203125
"n","t",32,67,2,0.05
"n","u",1,67,2,0.0015625
"n","y",11,67,2,0.0171875
"o"," ",110,67,2,0.152990264255911
"o","a",19,67,2,0.0264255910987483
"o","b",4,67,2,0.00556328233657858
"o","c",2,67,2,0.00278164116828929
"o","d",15,67,2,0.0208623087621697
"o","e",3,67,2,0.00417246175243394
"o","f",39,67,2,0.0542420027816412
"o","g",3,67,2,0.00417246175243394
"o","h",4,67,2,0.00556328233657858
"o","i",12,67,2,0.0166898470097357
"o","j",1,67,2,0.00139082058414465
"o","k",15,67,2,0.0208623087621697
"o","l",22,67,2,0.0305980528511822
"o","m",27,67,2,0.0375521557719054
"o","n",92,67,2,0.127955493741307
"o","o",38,67,2,0.0528511821974965
"o","p",13,67,2,0.0180806675938804
"o","r",81,67,2,0.112656467315716
"o","s",5,67,2,0.00695410292072323
"o","t",47,67,2,0.0653685674547983
"o","u",112,67,2,0.1557719054242
"o","v",12,67,2,0.0166898470097357
"o","w",41,67,2,0.0570236439499305
"o","y",1,67,2,0.00139082058414465
"o","z",1,67,2,0.00139082058414465
"p"," ",26,67,2,0.224137931034483
"p","a",12,67,2,0.103448275862069
"p","e",25,67,2,0.21551724137931
"p","h",2,67,2,0.0172413793103448
"p","i",2,67,2,0.0172413793103448
"p","l",10,67,2,0.0862068965517241
"p","o",10,67,2,0.0862068965517241
"p","p",2,67,2,0.0172413793103448
"p","r",15,67,2,0.129310344827586
"p","s",2,67,2,0.0172413793103448
"p","t",4,67,2,0.0344827586206897
"p","u",6,67,2,0.0517241379310345
"q","u",2,67,2,1
"r"," ",135,67,2,0.3125
"r","a",13,67,2,0.0300925925925926
"r","b",1,67,2,0.00231481481481481
"r","c",1,67,2,0.00231481481481481
"r","d",17,67,2,0.0393518518518519
"r","e",84,67,2,0.194444444444444
"r","f",1,67,2,0.00231481481481481
"r","g",7,67,2,0.0162037037037037
"r","i",29,67,2,0.0671296296296296
"r","k",8,67,2,0.0185185185185185
"r","l",9,67,2,0.0208333333333333
"r","m",4,67,2,0.00925925925925926
"r","n",9,67,2,0.0208333333333333
"r","o",31,67,2,0.0717592592592593
"r","p",5,67,2,0.0115740740740741
"r","r",12,67,2,0.0277777777777778
"r","s",17,67,2,0.0393518518518519
"r","t",11,67,2,0.025462962962963
"r","u",8,67,2,0.0185185185185185
"r","v",8,67,2,0.0185185185185185
"r","y",22,67,2,0.0509259259259259
"s"," ",212,67,2,0.42914979757085
"s","a",43,67,2,0.0870445344129555
"s","b",1,67,2,0.00202429149797571
"s","c",3,67,2,0.00607287449392713
"s","d",3,67,2,0.00607287449392713
"s","e",59,67,2,0.119433198380567
"s","f",1,67,2,0.00202429149797571
"s","h",24,67,2,0.048582995951417
"s","i",13,67,2,0.0263157894736842
"s","k",3,67,2,0.00607287449392713
"s","l",1,67,2,0.00202429149797571
"s","m",3,67,2,0.00607287449392713
"s","n",3,67,2,0.00607287449392713
"s","o",40,67,2,0.0809716599190283
"s","p",2,67,2,0.00404858299595142
"s","s",12,67,2,0.0242914979757085
"s","t",59,67,2,0.119433198380567
"s","u",6,67,2,0.0121457489878543
"s","w",3,67,2,0.00607287449392713
"s","y",3,67,2,0.00607287449392713
"t"," ",283,67,2,0.334120425029516
"t","a",17,67,2,0.0200708382526564
"t","b",2,67,2,0.00236127508854782
"t","c",3,67,2,0.00354191263282172
"t","e",61,67,2,0.0720188902007084
"t","f",2,67,2,0.00236127508854782
"t","h",267,67,2,0.315230224321133
"t","i",30,67,2,0.0354191263282172
"t","l",10,67,2,0.0118063754427391
"t","m",2,67,2,0.00236127508854782
"t","n",2,67,2,0.00236127508854782
"t","o",102,67,2,0.120425029515939
"t","p",1,67,2,0.00118063754427391
"t","r",13,67,2,0.0153482880755608
"t","s",6,67,2,0.00708382526564345
"t","t",21,67,2,0.0247933884297521
"t","u",2,67,2,0.00236127508854782
"t","w",9,67,2,0.0106257378984652
"t","y",14,67,2,0.0165289256198347
"u"," ",19,67,2,0.0781893004115226
"u","b",1,67,2,0.00411522633744856
"u","c",15,67,2,0.0617283950617284
"u","d",5,67,2,0.0205761316872428
"u","e",2,67,2,0.00823045267489712
"u","f",1,67,2,0.00411522633744856
"u","g",5,67,2,0.0205761316872428
"u","i",4,67,2,0.0164609053497942
"u","k",12,67,2,0.0493827160493827
"u","l",21,67,2,0.0864197530864197
"u","m",5,67,2,0.0205761316872428
"u","n",25,67,2,0.102880658436214
"u","p",23,67,2,0.0946502057613169
"u","r",15,67,2,0.0617283950617284
"u","s",29,67,2,0.119341563786008
"u","t",60,67,2,0.246913580246914
"u","w",1,67,2,0.00411522633744856
"v"," ",1,67,2,0.0119047619047619
"v","a",2,67,2,0.0238095238095238
"v","e",67,67,2,0.797619047619048
"v","i",13,67,2,0.154761904761905
"v","y",1,67,2,0.0119047619047619
"w"," ",24,67,2,0.0885608856088561
"w","a",77,67,2,0.284132841328413
"w","c",1,67,2,0.003690036900369
"w","e",44,67,2,0.162361623616236
"w","h",45,67,2,0.166051660516605
"w","i",30,67,2,0.11070110701107
"w","l",6,67,2,0.022140221402214
"w","n",13,67,2,0.0479704797047971
"w","o",26,67,2,0.0959409594095941
"w","r",3,67,2,0.011070110701107
"w","s",1,67,2,0.003690036900369
"w","y",1,67,2,0.003690036900369
"x","a",3,67,2,0.375
"x","c",1,67,2,0.125
"x","t",2,67,2,0.25
"x","v",1,67,2,0.125
"x","x",1,67,2,0.125
"y"," ",126,67,2,0.6
"y","a",5,67,2,0.0238095238095238
"y","b",7,67,2,0.0333333333333333
"y","e",10,67,2,0.0476190476190476
"y","g",1,67,2,0.00476190476190476
"y","i",6,67,2,0.0285714285714286
"y","m",1,67,2,0.00476190476190476
"y","n",2,67,2,0.00952380952380952
"y","o",28,67,2,0.133333333333333
"y","r",1,67,2,0.00476190476190476
"y","s",17,67,2,0.080952380952381
"y","t",5,67,2,0.0238095238095238
"y","u",1,67,2,0.00476190476190476
"z","e",2,67,2,1
" "," ",559,68,2,0.166072489601901
" ","<U+FFFD>",84,68,2,0.0249554367201426
" ","a",400,68,2,0.11883541295306
" ","b",108,68,2,0.0320855614973262
" ","c",64,68,2,0.0190136660724896
" ","d",93,68,2,0.0276292335115865
" ","e",46,68,2,0.0136660724896019
" ","f",82,68,2,0.0243612596553773
" ","g",66,68,2,0.0196078431372549
" ","h",206,68,2,0.0612002376708259
" ","i",157,68,2,0.0466428995840761
" ","j",26,68,2,0.0077243018419489
" ","k",40,68,2,0.011883541295306
" ","l",81,68,2,0.0240641711229947
" ","m",89,68,2,0.0264408793820559
" ","n",57,68,2,0.0169340463458111
" ","o",150,68,2,0.0445632798573975
" ","p",57,68,2,0.0169340463458111
" ","q",1,68,2,0.00029708853238265
" ","r",39,68,2,0.0115864527629234
" ","s",229,68,2,0.0680332739156269
" ","t",465,68,2,0.138146167557932
" ","u",38,68,2,0.0112893642305407
" ","v",5,68,2,0.00148544266191325
" ","w",169,68,2,0.0502079619726679
" ","x",1,68,2,0.00029708853238265
" ","y",54,68,2,0.0160427807486631
"<U+FFFD>"," ",4,68,2,0.0476190476190476
"<U+FFFD>","a",7,68,2,0.0833333333333333
"<U+FFFD>","b",5,68,2,0.0595238095238095
"<U+FFFD>","e",5,68,2,0.0595238095238095
"<U+FFFD>","h",7,68,2,0.0833333333333333
"<U+FFFD>","i",11,68,2,0.130952380952381
"<U+FFFD>","l",3,68,2,0.0357142857142857
"<U+FFFD>","m",3,68,2,0.0357142857142857
"<U+FFFD>","n",2,68,2,0.0238095238095238
"<U+FFFD>","o",2,68,2,0.0238095238095238
"<U+FFFD>","p",1,68,2,0.0119047619047619
"<U+FFFD>","s",6,68,2,0.0714285714285714
